time_span,heartbeat
2021-07-03 11:36:28,88.44966893814951
2021-07-03 11:37:28,87.43650609927519
2021-07-03 11:38:28,89.84113755016682
2021-07-03 11:39:28,93.11852443030708
2021-07-03 11:40:28,92.69914817926428
2021-07-03 11:41:28,92.95563878117409
2021-07-03 11:42:28,91.67306525569285
2021-07-03 11:43:28,88.67515694916078
2021-07-03 11:44:28,90.8929733081522
2021-07-03 11:45:28,91.11933893707744
2021-07-03 11:46:28,86.42589403523735
2021-07-03 11:47:28,88.24735735187014
2021-07-03 11:48:28,93.16360824692332
2021-07-03 11:49:28,89.77350651329739
2021-07-03 11:50:28,90.42815666871124
2021-07-03 11:51:28,89.55957001642756
2021-07-03 11:52:28,91.01047794781105
2021-07-03 11:53:28,89.65372031375145
2021-07-03 11:54:28,92.74659503563808
2021-07-03 11:55:28,89.94307889209392
2021-07-03 11:56:28,86.8647888331185
2021-07-03 11:57:28,92.98760257897541
2021-07-03 11:58:28,90.61096629956634
2021-07-03 11:59:28,88.17482044174984
2021-07-03 12:00:28,88.7912370013501
2021-07-03 12:01:28,88.88521523430803
2021-07-03 12:02:28,92.94266957029885
2021-07-03 12:03:28,93.5871186504619
2021-07-03 12:04:28,90.30341257760544
2021-07-03 12:05:28,89.44828049211529
2021-07-03 12:06:28,92.16363470433477
2021-07-03 12:07:28,88.31290172675291
2021-07-03 12:08:28,88.262948588742
2021-07-03 12:09:28,88.00309441158913
2021-07-03 12:10:28,90.34015992129032
2021-07-03 12:11:28,93.25852074178141
2021-07-03 12:12:28,87.1881840581958
2021-07-03 12:13:28,86.72257979011715
2021-07-03 12:14:28,90.67417504265929
2021-07-03 12:15:28,88.48569415655535
2021-07-03 12:16:28,90.79438158537388
2021-07-03 12:17:28,90.36809312738606
2021-07-03 12:18:28,87.37874851982548
2021-07-03 12:19:28,91.21240304273078
2021-07-03 12:20:28,86.56513480312749
2021-07-03 12:21:28,86.18793165715775
2021-07-03 12:22:28,88.13191062336485
2021-07-03 12:23:28,91.93405977856199
2021-07-03 12:24:28,89.18236410720684
2021-07-03 12:25:28,88.78022760886188
2021-07-03 12:26:28,91.59286369533376
2021-07-03 12:27:28,86.52731224463713
2021-07-03 12:28:28,90.54935235794821
2021-07-03 12:29:28,87.04452891208989
2021-07-03 12:30:28,93.98738731559065
2021-07-03 12:31:28,89.60044042923334
2021-07-03 12:32:28,93.57636137834749
2021-07-03 12:33:28,87.46738056298011
2021-07-03 12:34:28,93.06961015560724
2021-07-03 12:35:28,92.00381237870675
2021-07-03 12:36:28,90.94019590733885
2021-07-03 12:37:28,93.17026118538617
2021-07-03 12:38:28,92.02125949624254
2021-07-03 12:39:28,93.24418408597978
2021-07-03 12:40:28,87.5355814747523
2021-07-03 12:41:28,88.50714674019098
2021-07-03 12:42:28,92.18675820051573
2021-07-03 12:43:28,88.09484382052727
2021-07-03 12:44:28,89.38488358410395
2021-07-03 12:45:28,89.28735319598718
2021-07-03 12:46:28,87.86886771636867
2021-07-03 12:47:28,90.87488859831076
2021-07-03 12:48:28,90.18455990024073
2021-07-03 12:49:28,91.01774782177222
2021-07-03 12:50:28,87.69094056359538
2021-07-03 12:51:28,88.21784588407681
2021-07-03 12:52:28,88.06131095946041
2021-07-03 12:53:28,92.4939570458542
2021-07-03 12:54:28,94.00441633170902
2021-07-03 12:55:28,94.05405957391856
2021-07-03 12:56:28,90.5516826555638
2021-07-03 12:57:28,89.84492990458162
2021-07-03 12:58:28,92.91660188572716
2021-07-03 12:59:28,89.57370111535336
2021-07-03 13:00:28,89.17477197973427
2021-07-03 13:01:28,93.969915619229
2021-07-03 13:02:28,87.2621254369474
2021-07-03 13:03:28,86.13227603963381
2021-07-03 13:04:28,86.73894698438448
2021-07-03 13:05:28,93.17676792465812
2021-07-03 13:06:28,87.21776086796864
2021-07-03 13:07:28,87.34346829880322
2021-07-03 13:08:28,91.67164771862612
2021-07-03 13:09:28,91.33644836173089
2021-07-03 13:10:28,93.66209610581879
2021-07-03 13:11:28,93.3212937290271
2021-07-03 13:12:28,89.34153638565455
2021-07-03 13:13:28,88.1823383589213
2021-07-03 13:14:28,90.43533817325694
2021-07-03 13:15:28,92.43674574618805
2021-07-03 13:16:28,91.9250969310047
2021-07-03 13:17:28,93.2064072638214
2021-07-03 13:18:28,88.7793429230485
2021-07-03 13:19:28,92.82693935298279
2021-07-03 13:20:28,91.91079137620338
2021-07-03 13:21:28,88.76813310879514
2021-07-03 13:22:28,90.41411695933165
2021-07-03 13:23:28,88.71021203833826
2021-07-03 13:24:28,90.30279292478771
2021-07-03 13:25:28,89.95199902312375
2021-07-03 13:26:28,86.65318969895294
2021-07-03 13:27:28,90.7750148998188
2021-07-03 13:28:28,92.24278896128477
2021-07-03 13:29:28,90.37472719288296
2021-07-03 13:30:28,87.95314201742303
2021-07-03 13:31:28,87.62088040971426
2021-07-03 13:32:28,91.82893977508354
2021-07-03 13:33:28,87.71896847295612
2021-07-03 13:34:28,92.601172112909
2021-07-03 13:35:28,93.1899668787677
2021-07-03 13:36:28,91.57665867270869
2021-07-03 13:37:28,89.99752071940333
2021-07-03 13:38:28,91.08195717891235
2021-07-03 13:39:28,91.75279444674842
2021-07-03 13:40:28,87.9724854147235
2021-07-03 13:41:28,92.8910894917226
2021-07-03 13:42:28,87.06837864843814
2021-07-03 13:43:28,86.66775809572205
2021-07-03 13:44:28,86.52341733909437
2021-07-03 13:45:28,94.0689622879417
2021-07-03 13:46:28,90.12759322403343
2021-07-03 13:47:28,91.6559358151348
2021-07-03 13:48:28,87.87582349190487
2021-07-03 13:49:28,93.98670304164189
2021-07-03 13:50:28,89.78743416969441
2021-07-03 13:51:28,92.03491784559642
2021-07-03 13:52:28,87.68334714293579
2021-07-03 13:53:28,87.93284795628594
2021-07-03 13:54:28,87.94120249029169
2021-07-03 13:55:28,90.7334957565428
2021-07-03 13:56:28,89.3867852030518
2021-07-03 13:57:28,91.1690970046496
2021-07-03 13:58:28,91.6841813808313
2021-07-03 13:59:28,91.41723792781916
2021-07-03 14:00:28,92.77266564369698
2021-07-03 14:01:28,92.11977058351627
2021-07-03 14:02:28,94.07421583088936
2021-07-03 14:03:28,93.26080666347004
2021-07-03 14:04:28,89.53189692217899
2021-07-03 14:05:28,92.86613568842708
2021-07-03 14:06:28,89.10153092930834
2021-07-03 14:07:28,88.76300279880466
2021-07-03 14:08:28,88.39932565082218
2021-07-03 14:09:28,88.93055157495036
2021-07-03 14:10:28,93.25193192602578
2021-07-03 14:11:28,89.85757443811389
2021-07-03 14:12:28,90.9499245623466
2021-07-03 14:13:28,88.5223830690994
2021-07-03 14:14:28,87.56760451210482
2021-07-03 14:15:28,91.0981018293123
2021-07-03 14:16:28,91.92617515913052
2021-07-03 14:17:28,89.39203307811651
2021-07-03 14:18:28,86.26684301527216
2021-07-03 14:19:28,87.5572358690597
2021-07-03 14:20:28,89.15360190954254
2021-07-03 14:21:28,86.57423230470967
2021-07-03 14:22:28,89.5352872296599
2021-07-03 14:23:28,92.57032109570422
2021-07-03 14:24:28,88.56722951683895
2021-07-03 14:25:28,88.89303768509899
2021-07-03 14:26:28,92.84547890072727
2021-07-03 14:27:28,86.13221728585995
2021-07-03 14:28:28,92.93740910459542
2021-07-03 14:29:28,93.76186007438349
2021-07-03 14:30:28,91.32572258472022
2021-07-03 14:31:28,88.56067361035488
2021-07-03 14:32:28,91.8976290296998
2021-07-03 14:33:28,93.25110666834051
2021-07-03 14:34:28,89.70061982102774
2021-07-03 14:35:28,89.11492932564161
2021-07-03 14:36:28,88.57307111484627
2021-07-03 14:37:28,86.59488612394738
2021-07-03 14:38:28,92.45099456259268
2021-07-03 14:39:28,88.90952918895046
2021-07-03 14:40:28,92.38746233520253
2021-07-03 14:41:28,86.88118226635181
2021-07-03 14:42:28,88.98884064474615
2021-07-03 14:43:28,88.70708372149305
2021-07-03 14:44:28,91.58990817239145
2021-07-03 14:45:28,93.02209629216328
2021-07-03 14:46:28,88.52822285235477
2021-07-03 14:47:28,89.28741742626599
2021-07-03 14:48:28,89.93142459066084
2021-07-03 14:49:28,89.2088926175576
2021-07-03 14:50:28,93.45200427710772
2021-07-03 14:51:28,86.14404428264005
2021-07-03 14:52:28,86.45460373553131
2021-07-03 14:53:28,86.98759689709713
2021-07-03 14:54:28,92.42474743922354
2021-07-03 14:55:28,89.93354591321254
2021-07-03 14:56:28,88.55655087612902
2021-07-03 14:57:28,86.23997115374655
2021-07-03 14:58:28,93.83672898074768
2021-07-03 14:59:28,89.43727278523028
2021-07-03 15:00:28,88.26077561123795
2021-07-03 15:01:28,88.87761582217628
2021-07-03 15:02:28,86.45722443853657
2021-07-03 15:03:28,92.70186503665717
2021-07-03 15:04:28,93.52395111638901
2021-07-03 15:05:28,88.4668692678311
2021-07-03 15:06:28,91.15837625429548
2021-07-03 15:07:28,92.12724261860504
