time_span,heartbeat
2021-07-03 11:36:28,89.52510133167095
2021-07-03 11:37:28,92.29714472531091
2021-07-03 11:38:28,88.65235904600449
2021-07-03 11:39:28,92.41859358203293
2021-07-03 11:40:28,88.61766613330191
2021-07-03 11:41:28,90.75646525004092
2021-07-03 11:42:28,90.23813656093628
2021-07-03 11:43:28,89.38381645119755
2021-07-03 11:44:28,88.07285534463358
2021-07-03 11:45:28,92.51805233400849
2021-07-03 11:46:28,88.1875259932728
2021-07-03 11:47:28,92.95220077349421
2021-07-03 11:48:28,89.0654205734923
2021-07-03 11:49:28,89.09211460249294
2021-07-03 11:50:28,89.98879012441412
2021-07-03 11:51:28,92.25664842945923
2021-07-03 11:52:28,91.9172353099856
2021-07-03 11:53:28,88.01493256044122
2021-07-03 11:54:28,89.2904296158522
2021-07-03 11:55:28,90.0747891359148
2021-07-03 11:56:28,87.59818723256596
2021-07-03 11:57:28,92.20436533327795
2021-07-03 11:58:28,89.62261920396195
2021-07-03 11:59:28,89.0384721879756
2021-07-03 12:00:28,89.13649338596535
2021-07-03 12:01:28,90.36253373090184
2021-07-03 12:02:28,90.26503529789656
2021-07-03 12:03:28,89.19008235152796
2021-07-03 12:04:28,90.26943057183462
2021-07-03 12:05:28,90.55697201364357
2021-07-03 12:06:28,91.12602170691484
2021-07-03 12:07:28,88.43226531404602
2021-07-03 12:08:28,89.74931532614912
2021-07-03 12:09:28,90.24391837402443
2021-07-03 12:10:28,89.69503735900965
2021-07-03 12:11:28,92.46663028048114
2021-07-03 12:12:28,92.50994608405512
2021-07-03 12:13:28,87.75762026569366
2021-07-03 12:14:28,87.32932726840801
2021-07-03 12:15:28,92.40910189305671
2021-07-03 12:16:28,91.27712153749529
2021-07-03 12:17:28,90.5437117183295
2021-07-03 12:18:28,89.53791573047847
2021-07-03 12:19:28,88.71921007952135
2021-07-03 12:20:28,91.14838339283001
2021-07-03 12:21:28,91.56946701466322
2021-07-03 12:22:28,88.70167932256004
2021-07-03 12:23:28,93.05119542042088
2021-07-03 12:24:28,91.82539510439597
2021-07-03 12:25:28,91.55252753189312
2021-07-03 12:26:28,88.15555486315179
2021-07-03 12:27:28,90.23514913614805
2021-07-03 12:28:28,88.38958955346455
2021-07-03 12:29:28,87.5401215847691
2021-07-03 12:30:28,87.46801951493326
2021-07-03 12:31:28,89.60360493699991
2021-07-03 12:32:28,89.98732234076019
2021-07-03 12:33:28,91.8988812818729
2021-07-03 12:34:28,89.42531911104273
2021-07-03 12:35:28,90.71011644946054
2021-07-03 12:36:28,88.0277440562619
2021-07-03 12:37:28,87.63589209442031
2021-07-03 12:38:28,87.11759008523445
2021-07-03 12:39:28,92.40839287677528
2021-07-03 12:40:28,87.23939705325974
2021-07-03 12:41:28,87.98147049743487
2021-07-03 12:42:28,88.46664192307631
2021-07-03 12:43:28,90.33829195504043
2021-07-03 12:44:28,87.40967848857021
2021-07-03 12:45:28,88.34731513576105
2021-07-03 12:46:28,92.26033908193199
2021-07-03 12:47:28,87.96210214805492
2021-07-03 12:48:28,89.87495420138019
2021-07-03 12:49:28,91.09184720864752
2021-07-03 12:50:28,90.98062238379829
2021-07-03 12:51:28,90.85771817584072
2021-07-03 12:52:28,87.21796582237221
2021-07-03 12:53:28,87.55484936558464
2021-07-03 12:54:28,89.6283265435382
2021-07-03 12:55:28,87.75716374578694
2021-07-03 12:56:28,87.34234083314617
2021-07-03 12:57:28,89.2038189719336
2021-07-03 12:58:28,87.94307536969221
2021-07-03 12:59:28,92.62751847750957
2021-07-03 13:00:28,92.74771709254505
2021-07-03 13:01:28,90.41399811942114
2021-07-03 13:02:28,90.33878546035312
2021-07-03 13:03:28,92.35779613797705
2021-07-03 13:04:28,87.20293000832208
2021-07-03 13:05:28,88.37712805014976
2021-07-03 13:06:28,90.78076801332242
2021-07-03 13:07:28,91.72985093442728
2021-07-03 13:08:28,90.8637607962113
2021-07-03 13:09:28,90.057235999563
2021-07-03 13:10:28,90.6599863800572
2021-07-03 13:11:28,88.94462750689257
2021-07-03 13:12:28,87.41590305767744
2021-07-03 13:13:28,92.42112894298687
2021-07-03 13:14:28,89.45139465716326
2021-07-03 13:15:28,91.6312535599118
2021-07-03 13:16:28,87.35153395901234
2021-07-03 13:17:28,91.95600050675856
2021-07-03 13:18:28,91.66834920385149
2021-07-03 13:19:28,92.26225591563902
2021-07-03 13:20:28,89.38191716001256
2021-07-03 13:21:28,89.7497100981137
2021-07-03 13:22:28,91.40273748939423
2021-07-03 13:23:28,90.98774907065236
2021-07-03 13:24:28,90.40267373157032
2021-07-03 13:25:28,87.45856708997593
2021-07-03 13:26:28,92.82133289975651
2021-07-03 13:27:28,88.4569563067493
2021-07-03 13:28:28,92.57553233861543
2021-07-03 13:29:28,90.75236173668553
2021-07-03 13:30:28,88.01106675680856
2021-07-03 13:31:28,91.80904941860577
2021-07-03 13:32:28,89.94851180865388
2021-07-03 13:33:28,88.43379892009749
2021-07-03 13:34:28,88.91178855677843
2021-07-03 13:35:28,91.63140809204651
2021-07-03 13:36:28,87.997739783497
2021-07-03 13:37:28,88.6928028510313
2021-07-03 13:38:28,88.08549405747783
2021-07-03 13:39:28,91.82276650855928
2021-07-03 13:40:28,89.4176801269199
2021-07-03 13:41:28,92.4886163981842
2021-07-03 13:42:28,91.59674707170991
2021-07-03 13:43:28,89.53174730253569
2021-07-03 13:44:28,90.82683704999515
2021-07-03 13:45:28,92.55655910379845
2021-07-03 13:46:28,89.03443113207554
2021-07-03 13:47:28,88.09737968687809
2021-07-03 13:48:28,90.81151140469908
2021-07-03 13:49:28,88.58749885697378
2021-07-03 13:50:28,88.1625978443858
2021-07-03 13:51:28,89.72558406328675
2021-07-03 13:52:28,91.59601671806574
2021-07-03 13:53:28,90.63539439863086
2021-07-03 13:54:28,92.03917707667395
2021-07-03 13:55:28,87.26191491704927
2021-07-03 13:56:28,88.17503767193926
2021-07-03 13:57:28,87.87773359330534
2021-07-03 13:58:28,90.58061296167284
2021-07-03 13:59:28,89.96222826739442
2021-07-03 14:00:28,91.89826295238123
2021-07-03 14:01:28,91.77326459575066
2021-07-03 14:02:28,90.00963282261449
2021-07-03 14:03:28,87.85011334616743
2021-07-03 14:04:28,91.89737008224436
2021-07-03 14:05:28,90.88668162101395
