time_span,heartbeat
2021-07-03 11:36:28,92.99287782249836
2021-07-03 11:37:28,92.8962042739158
2021-07-03 11:38:28,91.39048816666141
2021-07-03 11:39:28,91.74607070571454
2021-07-03 11:40:28,92.31673493583828
2021-07-03 11:41:28,87.50642723972088
2021-07-03 11:42:28,89.91500934821579
2021-07-03 11:43:28,92.0646157386393
2021-07-03 11:44:28,91.6094354786312
2021-07-03 11:45:28,91.90489138039698
2021-07-03 11:46:28,91.09120979195343
2021-07-03 11:47:28,88.51733514269579
2021-07-03 11:48:28,88.45950889900766
2021-07-03 11:49:28,88.73983921573088
2021-07-03 11:50:28,89.51100341315036
2021-07-03 11:51:28,89.51473165402687
2021-07-03 11:52:28,87.17160541751507
2021-07-03 11:53:28,90.56349923321498
2021-07-03 11:54:28,89.46528115474254
2021-07-03 11:55:28,92.97309205368208
2021-07-03 11:56:28,90.04881104995377
2021-07-03 11:57:28,92.03757855403795
2021-07-03 11:58:28,91.28388152094035
2021-07-03 11:59:28,88.41878305773251
2021-07-03 12:00:28,89.90658167492096
2021-07-03 12:01:28,90.27634069082545
2021-07-03 12:02:28,92.01647939288071
2021-07-03 12:03:28,89.25990535024242
2021-07-03 12:04:28,87.85791109824311
2021-07-03 12:05:28,87.5641411235473
2021-07-03 12:06:28,89.24374216592365
2021-07-03 12:07:28,90.479565538999
2021-07-03 12:08:28,92.61998159809991
2021-07-03 12:09:28,91.77351462559132
2021-07-03 12:10:28,91.34147258449265
2021-07-03 12:11:28,88.91148984239103
2021-07-03 12:12:28,90.08682320110873
2021-07-03 12:13:28,87.66259323785877
2021-07-03 12:14:28,91.16927569893956
2021-07-03 12:15:28,90.37761945868029
2021-07-03 12:16:28,87.63101525305386
2021-07-03 12:17:28,89.95458489903568
2021-07-03 12:18:28,87.705095109085
2021-07-03 12:19:28,89.08051224969259
2021-07-03 12:20:28,90.99261096641335
2021-07-03 12:21:28,90.26737495352472
2021-07-03 12:22:28,91.46531743923842
