time_span,heartbeat
2021-07-03 11:36:28,92.07935532789496
2021-07-03 11:37:28,88.9756537751138
2021-07-03 11:38:28,91.52418314862234
2021-07-03 11:39:28,88.4137861330146
2021-07-03 11:40:28,89.11411003544153
2021-07-03 11:41:28,93.44258687220487
2021-07-03 11:42:28,88.03515947932398
2021-07-03 11:43:28,90.00629877913592
2021-07-03 11:44:28,87.38887688033894
2021-07-03 11:45:28,92.8017089203381
2021-07-03 11:46:28,89.03439057179051
2021-07-03 11:47:28,91.33642640066644
2021-07-03 11:48:28,88.01658384861994
2021-07-03 11:49:28,87.33831816915607
2021-07-03 11:50:28,86.1062622867499
2021-07-03 11:51:28,91.99987008486856
2021-07-03 11:52:28,91.567975166373
2021-07-03 11:53:28,93.31094299725046
2021-07-03 11:54:28,93.26171508457516
2021-07-03 11:55:28,87.82947016833923
2021-07-03 11:56:28,87.74289279165147
2021-07-03 11:57:28,93.85202381160238
2021-07-03 11:58:28,87.9145059030546
2021-07-03 11:59:28,89.40208680567447
2021-07-03 12:00:28,92.36526534594594
2021-07-03 12:01:28,87.27682329298969
2021-07-03 12:02:28,89.81226186821213
2021-07-03 12:03:28,90.68571708934687
2021-07-03 12:04:28,86.44541979570447
2021-07-03 12:05:28,88.80522015098538
2021-07-03 12:06:28,86.5516786798435
2021-07-03 12:07:28,91.17594103731035
2021-07-03 12:08:28,91.34815965584349
2021-07-03 12:09:28,92.67686287780565
2021-07-03 12:10:28,89.92861806374952
2021-07-03 12:11:28,93.87684112227358
2021-07-03 12:12:28,88.41447381933467
2021-07-03 12:13:28,86.37100032087498
2021-07-03 12:14:28,88.07922571889141
2021-07-03 12:15:28,93.53957282572979
2021-07-03 12:16:28,87.98948720465141
2021-07-03 12:17:28,91.80703574058205
2021-07-03 12:18:28,93.11452086800185
2021-07-03 12:19:28,86.57514768444997
2021-07-03 12:20:28,86.94217629372892
2021-07-03 12:21:28,87.39535778202105
2021-07-03 12:22:28,88.0511058580982
2021-07-03 12:23:28,88.84497545746945
2021-07-03 12:24:28,90.1901342969241
2021-07-03 12:25:28,91.38714392710692
2021-07-03 12:26:28,91.56827736540104
2021-07-03 12:27:28,93.55567497133795
2021-07-03 12:28:28,92.62400994879243
2021-07-03 12:29:28,90.20920647155529
2021-07-03 12:30:28,86.21740078622616
2021-07-03 12:31:28,93.4292337680567
2021-07-03 12:32:28,91.0738796053057
2021-07-03 12:33:28,91.70969123709709
2021-07-03 12:34:28,86.78285279680975
2021-07-03 12:35:28,88.95032854147793
2021-07-03 12:36:28,88.57826773400221
2021-07-03 12:37:28,89.91784248273943
2021-07-03 12:38:28,90.1150606355697
2021-07-03 12:39:28,88.1083779532457
2021-07-03 12:40:28,86.99777433218767
2021-07-03 12:41:28,87.69383291129446
2021-07-03 12:42:28,88.21151756003799
2021-07-03 12:43:28,88.18834672657907
2021-07-03 12:44:28,87.35861337112979
2021-07-03 12:45:28,90.77236967980066
2021-07-03 12:46:28,91.52839366230269
2021-07-03 12:47:28,90.67638474158272
2021-07-03 12:48:28,86.38951236487999
2021-07-03 12:49:28,90.38317679100187
2021-07-03 12:50:28,92.15261757603771
2021-07-03 12:51:28,90.19464703898224
2021-07-03 12:52:28,89.50712142924692
2021-07-03 12:53:28,87.39336375077009
2021-07-03 12:54:28,87.65535640813799
2021-07-03 12:55:28,89.72829151767445
2021-07-03 12:56:28,86.30469970152988
2021-07-03 12:57:28,87.24374451003166
2021-07-03 12:58:28,87.6343909056192
2021-07-03 12:59:28,91.71103053831321
2021-07-03 13:00:28,90.47693900781687
2021-07-03 13:01:28,91.42821125391838
2021-07-03 13:02:28,87.64007436589615
2021-07-03 13:03:28,92.12266865282305
2021-07-03 13:04:28,90.50578267735642
2021-07-03 13:05:28,87.16494418637548
2021-07-03 13:06:28,89.50539065038461
2021-07-03 13:07:28,88.55943238542774
2021-07-03 13:08:28,87.48325404243354
2021-07-03 13:09:28,87.92710748044395
2021-07-03 13:10:28,94.0470089583507
2021-07-03 13:11:28,86.99589376626409
2021-07-03 13:12:28,88.6729920652112
2021-07-03 13:13:28,92.40925616577404
2021-07-03 13:14:28,86.31248831883457
2021-07-03 13:15:28,89.00437189841189
2021-07-03 13:16:28,89.70124341366535
2021-07-03 13:17:28,90.69682773100702
2021-07-03 13:18:28,90.63663024625878
2021-07-03 13:19:28,93.48119631418264
2021-07-03 13:20:28,91.91159106088436
2021-07-03 13:21:28,93.94171299314308
2021-07-03 13:22:28,92.40778490820013
2021-07-03 13:23:28,90.58667392496454
2021-07-03 13:24:28,88.04665762735941
2021-07-03 13:25:28,88.11697432845403
2021-07-03 13:26:28,93.37149585847187
2021-07-03 13:27:28,89.58632599843668
2021-07-03 13:28:28,93.04378608355849
2021-07-03 13:29:28,93.618004447571
2021-07-03 13:30:28,90.761552399181
2021-07-03 13:31:28,91.0636386183503
2021-07-03 13:32:28,92.57417155323999
2021-07-03 13:33:28,89.10254130036022
2021-07-03 13:34:28,91.84477388498016
2021-07-03 13:35:28,91.52924064840151
2021-07-03 13:36:28,90.72212500900784
2021-07-03 13:37:28,86.68650869280656
2021-07-03 13:38:28,93.92825443676328
2021-07-03 13:39:28,90.4041801449534
2021-07-03 13:40:28,89.97411382139721
2021-07-03 13:41:28,93.1409109022422
2021-07-03 13:42:28,87.10909276231675
2021-07-03 13:43:28,93.22588623620346
2021-07-03 13:44:28,91.6974577448022
2021-07-03 13:45:28,87.84859816590654
2021-07-03 13:46:28,93.14577920491264
2021-07-03 13:47:28,89.11336726633773
2021-07-03 13:48:28,87.97772751607876
2021-07-03 13:49:28,89.28682051006456
2021-07-03 13:50:28,86.10489420042583
2021-07-03 13:51:28,93.20015047790916
